-1.9023,-0.26227,1.9771,1.5696,0.82627,2.3519,0.24639,0.99401,0.19639,-0.0032232,3
2.9967,-0.18148,-1.3563,-1.0339,0.86045,2.2677,0.37073,0.64674,0.24869,0.41119,4
1.8698,2.1882,-1.4292,0.25106,-0.28205,2.4108,0.49165,0.4963,0.32456,0.73848,1
2.1281,2.6955,-1.7425,0.2031,0.62246,1.4918,0.28662,0.63141,0.060187,0.32906,1
1.811,3.4121,-1.3337,1.1429,0.64036,1.6013,0.31285,0.4687,0.36681,0.18161,1
-0.8814,1.3807,-3.5514,-0.62586,2.1248,4.0059,0.047985,0.64616,0.46351,0.071186,2
2.0226,0.62309,-2.0242,1.1089,0.85715,4.1769,0.3565,0.51433,0.13197,0.52365,5
-0.61907,5.7016,0.49026,0.065784,-0.55986,5.3197,0.17859,0.83576,0.29632,0.26102,6
1.7949,1.339,-1.2456,1.6363,-1.8553,3.7279,0.53768,0.9407,0.024824,0.55558,5
-1.2557,0.46533,0.10836,0.91283,0.96527,2.2781,0.37634,0.71829,0.4096,0.52498,3
-2.3419,-0.45037,0.83809,1.6541,1.0203,1.5269,0.015724,1.0094,0.41635,-0.11739,3
2.9404,3.9256,-2.2624,0.62014,1.1821,2.239,0.54045,1.4506,0.080404,0.082852,1
2.3045,-0.69366,-0.69256,1.3294,2.6281,2.9071,0.090777,0.61976,0.00024606,0.16558,7
0.27479,2.8469,2.1446,-0.2195,1.7629,3.793,0.4616,0.72684,0.13484,0.1105,6
-1.8012,-0.16304,0.41212,1.5717,-0.35264,1.9216,0.67891,0.94495,0.59731,0.56926,3
2.4612,0.27102,-0.56781,-0.99993,0.43707,2.2447,0.42553,0.72378,0.38425,0.24024,4
1.4089,1.947,-0.57529,0.75464,-1.0562,3.6781,0.11042,0.42628,0.31437,0.37103,5
-1.4332,3.7535,2.0122,-0.60518,1.0211,2.7754,0.6886,1.2256,0.44332,0.60214,6
1.5272,-0.94143,0.28659,0.38415,0.01815,2.1906,0.21283,0.96297,0.3162,0.031877,4
0.42792,2.7341,-2.8345,0.37927,0.41543,2.4271,0.11653,0.70954,0.18025,0.43367,1
0.99042,0.15736,-0.37194,1.0154,0.69377,3.1362,0.58999,0.54246,0.30267,0.32988,5
1.2066,1.5311,-1.1617,1.6562,-0.9363,3.9895,0.20842,0.5923,0.35513,0.29322,5
1.1478,1.4186,-1.1528,1.7362,-0.84877,3.8951,0.34862,0.54711,0.26887,0.54434,5
2.6393,0.5287,-0.90705,1.4986,2.3392,3.1297,0.39862,0.57385,0.5684,0.32318,7
1.2077,1.5168,-1.2459,1.6507,-1.0256,3.9761,0.59029,0.67078,0.25601,0.52371,5
0.22161,2.771,1.8552,-0.11756,1.3252,3.6859,0.4345,0.7901,0.29268,0.1904,6
0.22893,2.7638,1.9167,-0.16098,1.378,3.7102,0.4693,0.74985,0.53878,0.30312,6
-1.3416,0.94154,-2.9432,-0.0882,1.5215,3.6844,0.30777,0.77143,0.32148,0.37347,2
2.1842,-0.34476,-0.50235,-1.0354,0.10473,2.6635,0.38631,0.66353,0.32746,0.27334,4
1.1757,1.6394,-1.3436,1.705,-1.0336,3.8657,0.24629,0.58804,0.49963,0.063387,5
-1.3448,0.9383,-2.9444,-0.079362,1.5087,3.6891,0.27234,0.63134,0.23959,0.18805,2
2.1842,-0.33029,-0.53282,-0.99624,0.098442,2.6357,0.39424,0.86754,0.28705,0.29436,4
1.3437,3.2769,-2.0619,0.41342,0.68845,1.4023,0.1623,0.80386,0.20471,0.23764,1
2.1814,-0.34082,-0.50793,-1.0281,0.098108,2.6621,0.38905,0.64038,0.28333,0.20031,4
-1.3448,0.93473,-2.9361,-0.056253,1.5413,3.6881,0.43699,0.7403,0.23118,0.064168,2
2.1866,-0.33437,-0.49169,-1.0151,0.096773,2.6823,0.44716,0.58856,0.38116,0.23591,4
2.1391,-0.30214,-0.39607,-1.0465,0.23394,2.6403,0.95225,0.78927,0.23045,0.095399,4
1.3398,3.2382,-2.067,0.44261,0.719,1.4183,0.28681,0.63544,0.22726,0.18962,1
-1.3218,-0.048889,0.55862,1.4754,0.6112,1.7748,0.2397,0.72395,0.48802,0.26421,3
0.15423,2.894,1.9061,-0.14685,1.4499,3.7944,0.55196,0.74707,0.3706,0.4023,6
1.2228,1.5217,-1.1693,1.6276,-0.96853,3.9873,0.38924,0.93305,0.36169,0.52012,5
2.62,0.59159,-0.90936,1.4902,2.4404,3.0997,0.40825,0.85475,0.19436,0.21828,7
0.2287,2.7653,1.8724,-0.13427,1.3298,3.6721,0.46998,0.97548,0.22596,0.37647,6
2.7855,0.66362,-0.89382,1.64,2.6605,3.1127,0.3041,0.59532,0.21929,0.43184,7
0.22292,2.7608,1.8672,-0.13744,1.3421,3.6631,0.25261,0.50751,0.26322,0.41992,6
-1.3311,-0.041242,0.58505,1.4796,0.64265,1.7755,0.28457,0.72291,0.17228,0.31755,3
2.1831,-0.35766,-0.48563,-1.0552,0.095791,2.6514,0.2613,0.70525,0.31104,0.22718,4
2.6603,0.49427,-0.82273,1.5754,2.4885,3.1955,0.17206,0.50158,0.52771,-0.097848,7
0.24992,2.7765,1.8979,-0.18882,1.3039,3.6908,0.021719,0.97128,0.20019,0.21895,6
1.3659,3.2764,-2.0599,0.4058,0.61065,1.3718,0.076926,0.87715,0.2713,0.20306,1
1.2235,1.5385,-1.215,1.6587,-0.99804,3.9472,0.57567,0.60333,0.48684,0.68498,5
2.6363,0.51196,-0.9429,1.7613,2.6054,3.3548,0.57115,0.87085,0.42,0.7631,7
2.1883,-0.3154,-0.51253,-1.0291,0.074338,2.6296,0.62817,0.79662,0.20564,0.37449,4
2.182,-0.35284,-0.47224,-1.0138,0.07374,2.683,0.30632,0.70358,0.3042,0.31598,4
1.1908,1.4993,-1.2034,1.6078,-0.90774,3.8737,0.45743,0.70028,0.16434,0.54536,5
2.1838,-0.33545,-0.51903,-1.0464,0.092325,2.6555,0.44525,0.7196,0.21293,0.1821,4
0.22411,2.7495,1.8537,-0.076874,1.3445,3.6734,0.34236,0.52961,0.25773,0.38814,6
2.6287,0.55398,-0.88378,1.5415,2.4708,3.1113,0.64614,0.65617,0.40246,0.4724,7
0.2215,2.7409,1.9425,0.0075345,1.3201,3.5891,0.44411,0.806,0.073507,0.16271,6
-1.3403,0.92914,-2.9408,-0.11063,1.52,3.6902,-0.049399,0.85756,0.17133,-0.0024484,2
1.3433,3.2581,-2.0793,0.43489,0.69134,1.4183,0.39056,0.6293,0.57433,0.60821,1
