2.3542,4.0569,1.8059,-1.4321,-2.1534,2.978,0.97946,-0.13489,-0.17276,0.68812,6
3.0721,-0.72104,1.8733,-1.6812,1.1763,3.05,0.39876,-0.30011,-0.15639,1.1093,7
1.5435,1.3899,1.2759,-0.39595,1.9478,2.215,0.7566,-0.58555,-0.57512,1.2513,6
0.052557,1.4771,1.0997,-0.54972,-0.29198,0.71066,0.72653,-0.37928,-0.12393,1.3925,3
2.1131,-0.21419,-0.86752,1.1907,-1.4129,1.2203,0.58399,-0.24878,-0.22315,1.0788,4
2.8365,-0.91311,1.4705,-0.98592,0.66025,3.0432,0.58123,-0.33542,0.039491,1.4495,7
1.7416,1.8823,0.84944,1.2444,1.7023,3.4125,0.64855,-0.23433,-0.32722,1.5418,6
2.5907,1.1735,-1.2855,-1.6643,-0.60068,1.6043,0.46365,-0.34586,-0.321,1.2683,1
1.5382,0.84306,0.18705,-0.74141,-2.1182,2.9823,0.35043,-0.36286,-0.35223,1.1691,5
2.5565,-0.52031,1.9088,-1.3265,0.91992,2.7611,0.56055,-0.50026,-0.27285,1.2858,7
2.8074,-0.65645,0.32107,0.23941,-1.8382,1.786,0.64337,-0.38028,0.12165,1.351,4
2.4796,-1.3622,-0.39991,1.4063,-1.569,2.2264,0.45762,-0.55764,-0.42626,0.91498,4
2.2418,0.28131,0.78788,-1.4236,-1.8488,2.9636,0.58714,-0.37939,-0.16413,1.2841,5
2.1104,-0.82771,0.2333,1.4098,-0.72123,0.74094,0.62154,-0.36881,-0.28215,1.4737,4
1.1753,1.9256,1.5047,1.5063,1.6389,3.1774,0.49923,0.045462,0.045362,1.6702,6
2.4342,-0.84232,1.3153,-1.1321,0.97892,2.8063,0.74326,-0.44527,-0.11519,1.249,7
2.1665,2.3899,0.83809,0.63085,-0.10734,2.7066,0.43495,-0.20402,0.10056,1.3908,6
0.63105,0.1706,-0.42404,-0.71825,-0.99404,3.1072,0.73991,-0.54458,-0.011845,1.1336,2
1.6384,0.91861,-1.2424,-0.45078,0.070921,2.143,0.2623,-0.053058,0.31022,1.5792,1
2.2114,0.83268,0.9688,-1.1424,-2.6094,2.849,0.3418,-0.13137,-0.03734,1.1628,5
2.2234,0.99392,0.78769,-0.83417,-2.5984,2.3039,0.35739,-0.34394,-0.31551,1.289,5
2.1719,0.87985,1.3717,-1.1558,-2.6927,2.7764,0.45496,-0.2773,-0.076144,0.95662,5
2.1807,0.88609,1.356,-1.1275,-2.6468,2.6681,0.29309,-0.42357,-0.33925,1.1495,5
2.7546,-0.74897,1.6405,-1.365,0.87329,2.8683,0.77402,-0.4936,-0.12114,1.4432,7
2.1881,0.87413,1.3197,-1.1142,-2.7992,2.7605,0.57118,-0.61245,-0.32188,1.3134,5
2.0672,2.2441,0.7293,1.3032,0.52168,3.1329,0.52286,-0.35339,-0.20038,1.2415,6
2.0717,2.2571,0.81549,1.3139,0.51878,3.129,0.6442,-0.17473,0.056595,1.8323,6
-0.37308,-0.048486,-0.35037,-0.70496,-0.34924,3.8215,0.63297,-0.44931,-0.11828,1.2098,2
2.1337,-0.94344,-0.54797,1.4356,-0.99013,1.7174,0.30786,-0.2325,-0.14381,1.1695,4
2.1612,0.87384,1.2439,-1.3662,-2.6355,2.6081,0.4725,-0.19058,0.034998,1.6713,5
-0.37164,-0.047796,-0.35224,-0.71467,-0.35788,3.832,0.36852,-0.11384,-0.019898,1.4028,2
2.1336,-0.94238,-0.56755,1.3945,-1.0053,1.6803,0.71356,-0.44591,-0.16964,1.3592,4
2.2893,1.1324,-1.5639,-1.9134,0.0088674,1.7629,0.58073,-0.41432,-0.11781,1.2898,1
2.1338,-0.94477,-0.55301,1.4425,-1.0089,1.7251,0.34118,-0.18389,-0.023601,1.0807,4
-0.37658,-0.055198,-0.34594,-0.71223,-0.31751,3.8121,0.72285,-0.47072,-0.45203,1.6072,2
2.1393,-0.94129,-0.52436,1.4312,-0.99933,1.75,0.2483,-0.21244,-0.37929,1.2566,4
2.1308,-0.92528,-0.49461,1.6234,-0.95864,1.5987,0.35862,-0.45204,-0.60066,1.2401,4
2.292,1.1316,-1.5422,-1.8968,-0.027293,1.7874,0.38488,0.082163,0.045045,1.5388,1
0.15926,0.68959,1.587,-0.54088,-0.08608,0.71608,0.48193,-0.15809,0.027089,1.4091,3
2.064,2.3491,0.72057,1.4192,0.50912,3.3229,-0.067136,0.025335,0.22378,1.1413,6
2.1771,0.89875,1.4001,-1.0945,-2.7155,2.7724,0.62116,-0.34663,-0.08265,1.1418,5
2.7449,-0.77442,1.7543,-1.3834,0.98388,2.9727,0.92168,-0.4731,-0.36946,1.3411,7
0.15554,0.70745,1.5802,-0.64205,-0.042144,0.70443,0.39858,-0.20807,-0.049834,1.3147,3
2.7623,-0.80069,1.7547,-1.3171,1.0081,2.8802,0.43037,-0.5436,-0.29172,1.347,7
2.0704,2.2429,0.75632,1.3048,0.52216,3.1585,0.58315,-0.43047,-0.3191,1.307,6
2.7466,-0.86004,1.8397,-1.4405,1.2104,2.9748,0.31655,0.11782,0.24098,1.5161,7
-0.37524,-0.048531,-0.35572,-0.71077,-0.35949,3.8237,0.49166,-0.36149,-0.25382,1.2162,2
0.15744,0.71156,1.6126,-0.56621,-0.06813,0.77232,0.34219,-0.35379,0.13023,1.1314,3
2.3046,1.1328,-1.5045,-1.8732,0.077729,1.5431,0.57323,-0.60986,-0.49897,0.99014,1
-0.37648,-0.041694,-0.35929,-0.7047,-0.31575,3.8591,0.42695,-0.28846,-0.16664,1.2594,2
2.2546,1.0689,-1.5675,-2.0371,0.18525,1.6317,0.53376,-0.19433,0.14356,1.4083,1
2.7536,-0.77978,1.711,-1.3469,1.0118,2.9129,0.63574,-0.46755,-0.34372,1.2204,7
2.1334,-0.93598,-0.55301,1.4409,-1.0003,1.7548,0.46134,-0.35276,-0.24528,1.4013,4
0.15538,0.6966,1.5953,-0.59206,-0.078699,0.6858,0.5155,-0.36008,-0.22977,1.4672,3
0.15684,0.69493,1.6017,-0.57077,-0.073269,0.72111,0.2869,-0.19636,-0.027592,1.3898,3
2.1394,-0.97114,-0.561,1.4043,-1.0407,1.6747,0.5703,-0.42542,-0.10355,1.1642,4
2.0616,2.1608,0.74766,1.2259,0.57016,3.0618,0.18546,-0.3,-0.28754,1.3982,6
2.0709,2.2446,0.76283,1.2958,0.53274,3.1398,0.15831,-0.21071,-0.16712,0.93925,6
-0.36166,-0.051225,-0.33713,-0.74817,-0.39541,3.7713,0.3207,-0.33793,-0.019619,1.0675,2
2.2911,1.1314,-1.5267,-1.9362,0.040535,1.7607,0.5683,-0.32789,-0.19977,1.2413,1
0.15585,0.6879,1.6169,-0.60692,-0.084245,0.71257,0.43881,-0.41684,-0.19929,1.2841,3
2.0698,2.2455,0.75433,1.2912,0.54199,3.1076,0.65031,-0.44789,-0.23815,1.4604,6
2.1336,-0.94594,-0.55648,1.4529,-0.97954,1.712,0.73322,-0.42956,-0.20461,1.3668,4
0.15374,0.69133,1.5903,-0.54592,-0.070635,0.70847,0.57464,-0.24867,-0.22045,1.6168,3
2.1377,-0.9332,-0.55682,1.442,-1.0122,1.7439,0.40724,-0.23029,0.029836,1.263,4
2.2871,1.1348,-1.5357,-1.9129,0.027383,1.7168,0.68119,-0.4382,-0.35066,1.2434,1
2.2857,1.123,-1.5342,-1.9287,0.030935,1.762,0.34654,-0.39131,-0.24825,1.2816,1
2.2938,1.1322,-1.5385,-1.9356,0.036367,1.6892,0.60645,-0.23735,-0.019902,1.492,1
-0.36574,-0.07019,-0.30443,-0.682,-0.38178,3.9094,0.48572,-0.41236,-0.023396,0.72573,2
2.1777,0.87023,1.3398,-1.1447,-2.7148,2.7733,0.6412,-0.3946,-0.29766,1.1831,5
2.0709,2.2472,0.75323,1.2964,0.53263,3.1359,0.9031,-0.62579,-0.28337,1.1802,6
2.1802,0.87244,1.3626,-1.147,-2.7182,2.7833,0.39021,-0.17708,-0.0084108,1.3112,5
0.16753,0.64377,1.367,-0.39942,0.22414,1.2515,0.56932,-0.48072,-0.29599,1.0794,3
0.15529,0.69603,1.5887,-0.58828,-0.061403,0.73558,0.61313,-0.4162,-0.29396,1.5773,3
2.2897,1.1331,-1.5517,-1.9352,0.0086254,1.7765,0.49617,-0.33559,-0.20963,1.1063,1
2.7763,-0.78245,1.8082,-1.3639,1.0039,2.8781,0.53809,-0.40587,-0.37639,1.0581,7
2.1306,2.2634,0.69087,1.3554,0.73936,3.1476,0.49594,-0.23524,0.11298,1.4364,6
0.1573,0.68891,1.5764,-0.54266,-0.084931,0.70232,0.41492,-0.37871,-0.21778,1.3354,3
2.1449,-0.9235,-0.58798,1.2829,-0.93754,1.7411,0.36047,0.11962,0.24384,1.2567,4
2.1861,0.87197,1.3344,-1.1102,-2.75,2.8299,0.56911,-0.41298,0.020752,1.253,5
2.0707,2.2504,0.75298,1.2955,0.53141,3.1707,0.67648,-0.58636,-0.33554,1.2892,6
2.1367,-0.94921,-0.54764,1.4213,-0.95374,1.7394,0.57229,-0.19092,0.051576,1.6913,4
2.2855,1.1378,-1.5643,-1.957,-0.0096448,1.8519,0.4881,-0.14253,-0.19354,1.4789,1
2.1746,0.87448,1.3202,-1.069,-2.6753,2.7427,0.54624,-0.52482,-0.60344,1.2793,5
2.8079,-0.83413,1.7635,-1.338,1.0926,2.9572,0.55416,-0.36983,-0.096006,1.3027,7
0.1559,0.69426,1.5805,-0.55416,-0.078844,0.70833,0.59656,-0.30429,-0.42874,1.565,3
