2.2869,-1.5155,-1.1954,-1.7802,1.7242,2.7794,-1.181,-0.3462,1.3801,-0.24409,7
0.41335,0.3843,0.39636,-1.717,0.24959,2.7272,-0.76194,-0.5062,0.45871,-0.26887,3
0.057484,-1.6879,1.5551,-1.9097,-0.43013,4.091,-1.351,-0.71089,1.1883,-0.76943,6
2.0134,-0.31241,0.088047,-0.43522,-0.91451,3.1512,-1.062,-0.24415,1.537,-0.72069,4
-1.0806,0.10584,-2.1479,-1.3229,-0.016994,4.074,-2.0262,-1.0096,0.6885,-0.15711,2
2.7257,-0.82481,-0.93761,-1.75,1.6305,2.7691,-1.0971,-0.30756,1.2721,-0.44196,7
2.0909,-1.4791,-1.1387,-1.7881,1.3958,2.8535,-1.2177,-0.28143,1.3821,-0.46153,7
0.12362,-1.9688,0.36662,-1.8047,-2.5551,4.2779,-0.78533,-0.45427,1.3405,-0.32112,5
-0.10049,-0.016678,-2.4845,-1.433,-0.43608,2.8071,-1.0521,-0.52236,1.2396,-0.31279,2
-0.53346,-0.21827,-0.25587,-1.5281,-0.14559,2.518,-1.3076,-0.63271,2.063,-0.57229,6
-0.36891,0.85845,-0.29713,-2.6644,-0.7788,3.3992,-0.93174,-0.22861,1.3152,-0.54536,3
-0.15137,-2.1576,-3.1963,0.5753,-0.89007,1.1095,-1.3906,-0.22399,1.7305,-0.31729,1
2.3548,-0.96719,-0.96264,-1.6986,1.3728,2.8676,-1.2447,-0.5003,1.3943,-0.53076,7
-0.1044,1.1442,-1.0586,-1.5039,-0.843,3.4248,-0.96882,-0.31446,2.3394,-0.43045,2
0.043429,0.90049,-2.5832,-0.82158,0.0014389,4.2411,-1.3176,-0.37951,1.5143,-0.31325,2
2.2608,-1.5153,-1.0524,-2.087,0.86556,3.5398,-1.0588,-0.37147,1.8652,-0.3938,7
0.99976,-1.2273,-0.27016,-2.4935,-1.6725,4.274,-1.1685,-0.47654,1.5012,0.10484,5
1.9978,-0.8462,-0.1276,-2.5335,-0.74082,3.443,-1.1534,-0.027949,1.5888,-0.40108,5
1.9062,0.68873,1.4392,0.35319,-1.5785,2.8107,-0.99811,-0.33988,0.8122,0.061313,4
0.44777,-0.010385,-1.2856,0.61094,-0.65977,0.31106,-1.6617,0.024445,1.7153,-1.1319,1
1.6612,-1.8595,-3.1652,0.56362,-0.26215,2.2163,-0.76738,-0.24069,1.5603,-0.074622,1
0.78086,-1.2322,-0.66522,-2.5877,-1.9098,4.0337,-1.2616,-0.35906,1.784,-0.35242,5
0.75009,-1.1147,-0.66811,-2.7013,-1.711,3.9001,-0.75815,-0.26263,1.1072,-0.2977,5
2.4841,-1.2523,-1.0985,-1.7827,1.3365,3.0313,-1.3082,-0.43819,1.9016,-0.51338,7
0.78785,-1.2267,-0.69939,-2.5632,-2.0249,3.9588,-1.1946,-0.25252,1.7446,-0.23843,5
-0.408,-1.4818,1.058,-0.31027,0.48692,4.5916,-1.1662,-0.44291,1.6336,-0.54455,6
-0.41821,-1.47,1.127,-0.31395,0.51191,4.6337,-0.99357,-0.58797,1.0191,-0.18329,6
0.1208,1.0868,-2.9174,-1.0029,0.12084,4.4236,-1.0918,-0.27672,1.4556,-0.27488,2
2.1608,0.43391,0.6196,-0.093547,-1.2589,2.8484,-1.168,-0.41454,1.0749,-0.053057,4
0.80308,-1.2498,-0.7283,-2.5982,-2.0215,3.8203,-1.2807,-0.16119,1.4162,-0.033639,5
0.11818,1.0866,-2.9237,-1.0098,0.1247,4.426,-1.1085,-0.42176,1.0396,-0.11997,2
2.1582,0.41723,0.61162,-0.088264,-1.2938,2.7743,-1.1884,-0.41243,1.6544,-0.7521,4
0.25138,-1.9362,-2.7575,0.037366,-0.94316,2.3548,-1.3249,-0.41912,1.5455,-0.28653,1
2.1617,0.42919,0.60807,-0.085778,-1.2756,2.8393,-1.2625,-0.32988,1.2446,-0.23761,4
0.12518,1.0816,-2.9325,-1.0107,0.15753,4.4039,-1.0271,-0.5775,0.17363,-0.27603,2
2.1592,0.42184,0.63731,-0.093948,-1.2516,2.8435,-1.2817,-0.49726,0.94869,0.11201,4
2.1544,0.41841,0.60982,-0.048878,-1.1211,2.7809,-1.0823,-0.71595,1.9335,0.050715,4
0.25525,-1.9267,-2.7591,-0.0014242,-0.91025,2.3347,-1.1052,-0.27942,1.5457,-0.56652,1
-0.87935,0.051665,0.14947,-1.7963,0.085044,1.5834,-1.5698,-0.54773,1.4093,-0.40578,3
-0.50845,-1.5088,1.0574,-0.30339,0.51444,4.7278,-1.3584,-0.6057,1.1597,-0.32523,6
0.80361,-1.2368,-0.60776,-2.5921,-1.9481,3.9277,-1.2006,-0.49832,1.1227,-0.076263,5
2.5425,-1.2321,-1.1499,-1.7386,1.4796,2.945,-1.0006,-0.41431,0.702,0.0085036,7
-0.40886,-1.4751,1.0837,-0.29825,0.49632,4.5945,-1.1974,-0.28429,1.2647,0.042358,6
2.5619,-1.2511,-1.1502,-1.7846,1.5961,2.9351,-1.1023,-0.49243,1.3139,-0.4426,7
-0.41264,-1.4781,1.0668,-0.30487,0.49835,4.5703,-1.0367,-0.3942,1.6067,-0.41874,6
-0.8924,0.056687,0.12258,-1.8137,0.14193,1.5951,-0.7222,-0.40847,0.71771,-0.15608,3
2.1502,0.44053,0.62708,-0.091614,-1.2647,2.8901,-0.99168,-0.41349,1.1082,-0.04155,4
2.5602,-1.2572,-1.1276,-1.7926,1.5634,2.925,-1.2206,-0.40114,1.2139,-0.20478,7
-0.39353,-1.4619,1.1013,-0.30917,0.43559,4.6136,-1.5023,-0.6259,1.1931,-0.1632,6
0.26556,-1.9345,-2.74,0.036632,-1.0033,2.2823,-1.3522,-0.53767,1.2548,0.033306,1
0.81913,-1.2304,-0.6766,-2.5925,-1.9849,3.9334,-1.1916,0.0028612,2.3902,-0.5148,5
2.5532,-1.3329,-1.2744,-1.9529,1.7821,2.9375,-1.0165,-0.28249,1.1256,-0.25659,7
