-2.8559,1.1414,-0.93763,0.39626,2.0894,-0.78722,-0.4388,-1.3219,0.19927,-1.4646,7
-3.0619,0.65902,-1.8636,0.90803,1.816,-1.4173,-0.51134,-1.2327,0.20577,-1.4345,7
-1.8941,2.1963,0.70036,1.9171,0.38455,-1.245,-0.29345,-1.3216,0.29674,-1.6521,1
-2.473,-0.74857,-1.1852,0.56556,1.0746,-1.6081,-0.57476,-1.4111,-0.039847,-1.6043,4
-0.4626,0.63467,0.48444,2.853,0.78196,-2.8742,-0.54346,-0.65663,-0.34812,-2.0186,2
-3.8446,1.5633,1.3758,-4.8489,3.039,-3.9323,-0.30573,-0.59038,-0.0018934,-1.0885,6
0.4677,0.28057,-1.7108,2.3166,1.4289,-1.8397,-0.56864,-1.4159,0.055937,-1.8158,2
0.11813,0.59562,-1.3072,0.28676,1.7006,-1.0335,-0.29182,-1.0561,0.18289,-1.2327,3
0.75179,-0.30103,0.44289,2.9625,1.7497,-2.8306,-0.15642,-1.4161,0.062458,-1.8946,2
1.3443,1.6713,0.35649,0.16132,-0.93789,-1.7669,-0.26924,-1.5931,0.47441,-1.5531,2
-3.0762,-1.0642,-1.2416,-0.64897,-0.45342,-2.385,-0.48194,-1.327,0.060419,-1.2495,4
-3.0227,-0.65256,-0.84275,-0.44027,-0.95843,-1.4918,-0.14459,-1.7735,0.30875,-1.2353,4
-2.9214,0.78874,-1.7067,0.71691,0.7071,-1.8899,-0.28424,-1.2237,0.26229,-1.133,4
1.4521,-0.14558,-0.85552,-1.5682,0.68044,-0.16729,-0.16534,-1.4086,0.14836,-1.3027,3
-2.648,0.91683,-1.3733,0.47221,2.8872,-1.295,-0.5946,-1.1886,0.14846,-1.2779,7
-1.2048,2.741,-1.459,-0.9758,1.4071,-3.2926,-0.57433,-1.2977,0.32965,-1.4849,6
-2.6974,-0.24207,-0.33641,-0.76911,-0.35245,-2.2852,-0.56058,-1.3167,-0.040758,-1.5941,5
0.89174,-0.14766,-0.14941,0.10942,1.1778,-1.576,-0.23304,-1.2703,0.033525,-1.7594,3
-0.78135,2.0243,0.64408,1.4477,-0.40636,-1.6977,-0.38685,-1.5341,0.42652,-1.7176,1
0.46835,-1.6001,1.0137,2.4112,2.3404,-3.7022,-0.19083,-1.2152,0.12004,-1.6119,2
-1.0142,3.1439,-0.65621,-1.9658,0.62258,-3.5799,-0.56316,-0.97178,-0.044451,-1.3561,6
-1.4321,2.2214,-2.8053,2.046,-0.14046,-1.8131,-0.21774,-1.3762,0.011699,-1.387,5
-1.4118,2.0524,-2.7634,2.0415,0.074742,-1.8418,-0.26897,-1.2111,0.16847,-1.4305,5
-2.8085,0.7828,-1.5772,0.0801,2.879,-1.3904,-0.42928,-1.1877,-0.21778,-1.4115,7
-1.4206,2.2205,-2.7876,2.0846,-0.1628,-1.8823,-0.05588,-1.2473,-0.071912,-1.2585,5
-0.85666,2.7051,-0.4288,-2.1969,0.78495,-3.2662,-0.62559,-1.167,0.34486,-1.5011,6
-0.86332,2.7082,-0.4828,-2.2379,0.80685,-3.286,-0.37482,-1.1144,0.08637,-1.1595,6
0.62803,-0.40626,-0.13463,2.3255,1.2235,-3.1018,-0.34854,-1.4463,0.090633,-1.4403,2
-3.1425,-0.80228,-0.68058,-0.69354,-0.6256,-1.9306,-0.48807,-1.3345,-0.015726,-1.6982,4
-1.4005,2.2877,-2.693,2.236,-0.089273,-1.6066,-0.35091,-1.2858,-0.13494,-1.6677,5
