0.022637,-1.7057,0.84104,0.41198,3.8669,3.8956,-1.9247,-1.9181,-1.1841,2.212,1.0992,2.2945,23.424,4.5603,-1.2735,4.5365,-1.5868,5.1183,3.062,-2.9841,-1.5226,3.3469,7
0.0061775,-1.5231,1.0167,0.29591,2.4944,2.5722,-1.2241,-1.2391,-0.4958,1.9643,-0.0177,2.021,18.399,3.1136,-2.512,3.0745,-2.9089,1.0644,1.8798,1.9999,0.3929,2.2612,1
0.010598,-1.3544,1.3833,0.3481,2.8894,2.8425,-1.5322,-1.5372,-1.515,2.3014,1.5249,2.2148,22.809,7.797,-1.6727,1.1839,2.7598,2.5492,0.079654,0.1104,-0.65113,0.80376,7
0.02323,-1.7552,1.3064,0.34056,3.2072,3.2569,-1.6559,-1.7038,-1.284,2.2656,0.748,2.3207,25.006,2.6872,-4.8703,3.839,1.3756,4.0886,1.3125,0.10056,-1.6704,0.86288,1
0.038242,-1.5865,1.3929,0.2676,2.3272,2.3409,-1.0588,-1.0656,-1.5306,2.0629,1.3387,2.0814,15.292,7.3732,-6.6387,4.3707,1.1419,4.2445,0.70617,-0.30374,-1.7068,0.76277,5
0.014199,-1.5639,1.2643,0.28252,2.6812,2.6063,-1.0894,-1.0666,-1.081,2.2203,2.0101,2.0069,20.589,3.63,0.13571,2.4835,1.86,1.6585,-0.21408,-2.0245,-1.9874,-0.24723,2
0.0077699,-1.5077,1.1039,0.26815,2.4531,2.4888,-1.0178,-1.0059,-1.3663,2.2778,1.0075,2.2807,23.919,5.8267,-1.3643,2.4225,-0.21541,3.1269,2.9712,-0.96949,-2.7358,-0.31089,5
0.003701,-1.6254,1.2468,0.24529,2.18,2.1541,-0.90219,-0.9025,-1.6603,2.3763,1.8114,2.2849,26.654,11.67,-4.0937,4.1007,-0.87629,2.8531,0.037395,-0.5901,-1.8005,-0.42524,5
0.036827,-1.7983,1.2385,0.39534,3.5578,3.5978,-1.9225,-1.9388,-0.772,2.2807,0.5788,2.3042,23.88,4.6534,-3.7503,3.066,-2.7071,3.0825,1.3941,0.86181,-0.21296,2.29,6
0.040899,-1.5356,1.4268,0.33405,2.7769,2.7909,-1.5972,-1.5972,-0.7574,2.0409,1.2285,2.0508,15.996,8.0832,-5.3853,5.3723,1.6989,5.9718,1.1831,0.54052,-2.3839,1.2915,1
