0.10202,-1.7223,1.7288,0.25849,1.9822,2.0844,-1.0728,-1.0594,-1.2189,2.0212,0.9583,2.1063,0.60691,0.36428,1.4546,-1.1308,0.5169,-2.9127,0.17493,-0.048534,-1.7243,0.76805,2
0.22881,-1.8816,2.9777,0.40684,3.4034,3.4119,-2.1819,-2.1812,-1.94,2.3763,1.4858,2.1291,1.1427,1.9185,-3.1359,-0.6487,-0.061547,-2.4002,0.35109,0.13389,-1.942,0.8624,6
0.0085638,-1.5689,1.2362,0.35143,2.9906,3.0175,-1.6584,-1.6525,-1.508,2.186,1.2432,2.2738,-1.587,1.6679,-0.33382,-0.10159,2.3366,-1.9471,0.44493,0.14895,-1.7982,1.0485,7
0.02323,-1.7552,1.3064,0.34056,3.2072,3.2569,-1.6559,-1.7038,-1.284,2.2656,0.748,2.3207,0.52556,2.2687,2.0283,-1.1059,0.38718,-0.52524,0.20258,-0.049312,-2.3813,0.70062,1
0.025616,-1.471,0.96504,0.28892,2.5991,2.6012,-1.3394,-1.3322,-0.396,2.1164,0.4513,2.0888,0.98062,2.9256,1.4287,-0.91868,-0.24027,-1.0657,-0.001475,-0.22999,-2.0982,1.1231,1
0.172,-1.9352,2.0923,0.37582,3.2266,3.2378,-1.8553,-1.8594,-0.6218,1.4364,0.5684,1.4882,1.0539,3.1827,-2.2029,-0.46059,1.6693,-2.2797,-0.62004,0.42534,-4.1929,1.9496,6
0.021979,-1.6028,1.217,0.36186,3.0997,3.125,-1.5531,-1.5509,-0.8165,2.2073,0.7284,2.2214,-1.5171,1.5571,-0.16867,-0.39293,2.1595,-2.2563,-0.061624,-0.084624,-1.8524,1.3876,7
0.039299,-1.3568,1.3317,0.31531,2.8772,2.8256,-1.4222,-1.4294,-1.535,2.1935,1.1636,2.1822,0.17879,1.9225,0.32604,1.3516,0.96309,-2.3036,0.50533,0.0034736,-2.2815,1.119,5
0.012113,-1.3533,1.3994,0.32856,2.7856,2.7297,-1.4572,-1.4478,-1.3789,2.3743,1.7258,2.1988,-0.51514,1.7788,-1.0274,0.28582,2.0741,-1.9041,0.42197,0.2381,-1.6618,1.4338,7
0.055208,-1.8904,1.4784,0.4124,3.8634,3.8672,-1.9128,-1.9131,-1.4878,1.1325,1.5477,1.2417,1.4734,1.1246,-2.0908,0.10752,-0.65164,-1.6665,0.1848,-0.032341,-1.8845,0.79904,3
