0.052536,-1.9578,1.2892,0.38186,3.7553,3.7509,-1.7294,-1.7031,-1.3861,1.3252,1.1898,1.054,-0.42328,-0.1733,-0.061361,1.4762,1.0332,-0.90941,-0.82944,0.65703,-0.95825,0.44499,3
0.27031,-2.6392,2.033,0.45361,3.7978,3.7572,-2.2697,-2.2763,-1.9197,2.5274,1.1507,2.4299,-0.1138,-0.42471,1.7274,1.3061,0.44383,-1.742,-0.25604,0.92976,-0.69392,0.14544,6
0.018244,-1.4759,1.2388,0.34363,3.1156,3.0491,-1.6313,-1.6072,-1.2517,2.2619,1.5846,2.0789,1.2184,-0.33713,0.18904,1.1556,0.18772,0.25274,-0.27103,1.0952,-0.4613,0.36427,3
0.031903,-1.7124,1.48,0.35343,3.0906,3.1009,-1.5713,-1.5716,-1.4135,2.1915,1.0449,2.2896,0.75714,0.69177,-0.80427,2.472,-1.3558,-0.67412,-0.034987,1.1246,-0.69084,0.18845,5
0.052192,-1.7774,1.4594,0.32127,2.96,2.9744,-1.5081,-1.4997,-0.7867,2.2622,0.4567,2.1896,1.2594,0.39801,-2.4127,0.49856,0.018982,-2.3224,-0.5027,1.539,-0.055616,-0.16999,2
0.03399,-1.7395,0.76607,0.39547,3.7322,3.7653,-1.8716,-1.8481,-1.052,2.2506,1.0674,2.2952,-1.5776,0.52356,-0.47243,2.4185,0.84827,-0.99996,-0.15131,1.4267,-0.39866,0.15485,7
0.031595,-1.966,1.5037,0.35546,3.21,3.2194,-1.5956,-1.5997,-1.0575,2.4813,1.7215,2.4846,-1.6552,-0.09443,-0.23619,0.45051,-1.3829,-1.1948,-0.15082,1.1621,-0.22768,-0.074566,4
0.016698,-1.6524,0.97625,0.27739,2.3831,2.3756,-1.1234,-1.1241,-1.3196,2.1889,0.8511,2.1684,-1.0288,0.68529,-0.15223,2.3039,-0.88531,-0.891,0.046257,0.98536,-0.6646,0.19615,4
0.046663,-1.7448,1.4859,0.389,3.3253,3.3616,-1.7406,-1.7503,-1.3185,2.2992,0.567,2.2956,-1.1541,1.1616,-0.43064,3.0268,0.7216,-1.7783,-0.30713,1.212,-0.21752,-0.011302,7
0.00086923,-1.5356,1.3352,0.30493,2.9431,2.8556,-1.2491,-1.2153,-0.4757,2.258,1.1972,2.0267,0.27997,0.25871,-3.1864,-0.22828,1.7998,-2.7314,-0.32763,1.1446,-0.37562,-0.16754,2
0.13079,-1.9484,1.7153,0.3733,3.1284,3.1744,-1.6888,-1.7041,-2.1221,2.3317,1.5936,2.5215,0.30871,0.035306,2.4969,1.9338,0.9009,-1.5807,-0.38814,0.70263,-0.38154,0.37958,6
0.019107,-1.7478,1.1717,0.20104,2.0316,1.9606,-0.5825,-0.55344,-0.8111,2.1406,1.153,1.9245,0.7426,-0.20995,-2.6303,1.0244,1.0591,-2.5202,-0.12178,0.62189,-0.21856,0.78206,2
0.15681,-2.9468,1.316,0.22405,2.0159,2.0347,-0.65625,-0.67188,-0.7491,1.9963,0.4188,2.1507,-1.5438,0.22435,0.8874,-0.37281,-0.79644,-1.2214,0.087106,1.0115,-0.42406,0.31274,4
0.0055739,-1.6758,1.0417,0.32636,3.0184,3.0259,-1.3578,-1.3269,-1.182,2.0455,1.2948,1.914,0.92875,-0.18438,-1.8723,1.219,0.17301,-1.6099,-0.40199,1.3107,-0.40564,0.10164,2
0.036152,-1.5401,1.3767,0.29877,2.4894,2.4972,-1.3134,-1.3075,-0.7695,2.025,1.2033,2.0277,0.4055,2.0518,0.47422,-0.079544,-0.098219,-0.60149,0.096088,1.0849,-0.26875,-0.026519,1
0.003701,-1.6254,1.2468,0.24529,2.18,2.1541,-0.90219,-0.9025,-1.6603,2.3763,1.8114,2.2849,0.19979,0.020979,-1.2086,3.1644,-0.2896,-0.78912,0.0070934,1.0928,-0.47327,-0.19602,5
0.0068476,-1.5298,1.3704,0.36275,3.1453,3.0959,-1.7328,-1.7284,-1.8363,2.4457,1.5672,2.3031,-0.10881,0.33027,1.2038,2.2404,0.40952,-1.4574,0.058355,1.0669,-0.048848,0.17756,6
0.032076,-1.6572,1.2777,0.37217,3.1216,3.1481,-1.7353,-1.7291,-1.2317,2.2525,1.6786,2.2417,-1.1785,0.87965,-0.51758,2.9887,1.1175,-1.3124,-0.32565,0.99028,-0.50152,0.48915,7
0.078249,-2.4665,1.2658,0.3295,3.0337,3.0519,-1.2894,-1.2944,-1.049,2.2119,0.6895,2.2151,-0.66713,0.022742,-0.11761,0.9912,-0.8646,-0.60919,-0.51676,1.3243,-0.094016,0.25608,4
0.159,-3.0369,1.1941,0.2447,2.2394,2.2522,-0.77063,-0.78375,-1.1477,2.0019,1.4216,2.0305,-1.6926,-0.53427,0.070364,0.52609,-1.4636,-1.5586,-0.6093,1.583,-0.41092,0.59232,4
0.0097685,-1.8383,0.92075,0.32501,2.9925,2.9378,-1.4697,-1.4612,-0.3713,2.0857,0.163,2.0505,0.2213,2.5133,0.92932,-0.80635,0.70135,0.54813,0.36244,0.92154,-0.41922,0.36758,1
0.00043956,-1.5093,1.2848,0.30634,2.7591,2.7281,-1.3894,-1.4303,-2.1329,2.0972,-0.15255,2.2677,0.6177,2.1421,0.50272,0.14927,0.14598,-0.19424,-0.2917,1.1821,-0.47045,0.20875,1
0.051822,-1.8898,1.4146,0.25557,2.3188,2.3516,-0.95031,-0.97188,-1.5515,2.061,0.655,2.322,1.3105,0.11062,-2.0522,0.28955,0.26098,-2.0486,-0.36473,1.4067,-0.38283,0.14797,2
0.081386,-2.0122,1.6653,0.40148,3.4559,3.4191,-1.8884,-1.9147,-1.6011,2.6395,2.0141,2.6793,0.85877,0.60011,-0.27096,2.7704,-1.7941,-0.86258,0.12484,1.1228,-0.31577,0.52389,5
0.0089918,-1.6356,1.153,0.23081,2.1675,2.1553,-0.74969,-0.75219,-1.3767,2.1567,1.0985,2.1463,0.85902,0.58149,-0.2632,2.806,-1.8447,-0.86541,0.10059,1.1624,-0.17865,0.21982,5
0.026018,-1.4257,0.90636,0.27164,2.3744,2.3459,-1.3006,-1.3088,-0.2935,2.0763,0.3494,2.1647,0.61497,2.1479,0.44796,0.19106,0.15641,-0.21523,0.30829,1.4918,-0.31131,-0.10517,1
0.0052968,-1.5235,1.2705,0.30856,2.7366,2.7,-1.3966,-1.4375,-2.3701,2.0585,-0.55026,2.26,0.61354,2.1424,0.43881,0.18445,0.16102,-0.13313,-0.45194,1.3947,-0.52871,0.31635,1
0.00012557,-2.0443,0.88596,0.26518,2.3872,2.4031,-0.95781,-0.96062,-1.48,2.2623,0.5666,2.3439,-1.6768,-0.25704,0.58104,-0.35312,-1.0356,-1.3982,-0.30122,1.4431,-0.38602,0.39542,4
0.071913,-1.8568,1.5962,0.31093,2.8919,2.9078,-1.3797,-1.3784,-0.7843,2.274,0.5025,2.2283,1.3126,0.10737,-2.0423,0.33325,0.27109,-1.9819,-0.4073,1.63,-0.23922,-0.15184,2
0.012869,-1.6502,1.0134,0.3897,3.0387,3.0234,-1.7406,-1.7375,-1.2458,2.4688,1.1268,2.3994,-1.6444,0.87056,-0.75816,2.7353,0.97004,-1.0731,-0.42622,0.99762,-0.17436,-0.13884,7
0.0022179,-1.6524,1.0664,0.28836,2.4328,2.4562,-1.1256,-1.1356,-1.7528,2.0722,0.7271,2.2287,-1.6708,-0.22323,0.6415,-0.27686,-1.0781,-1.2975,-0.08333,1.2135,-0.38635,-0.024727,4
0.0040179,-1.5434,1.2301,0.34649,2.9672,2.9916,-1.6403,-1.6334,-1.4945,2.2206,1.1881,2.2671,-1.6255,0.8231,-0.55349,2.8227,0.79203,-0.92966,-0.21268,1.1243,-0.51298,0.10367,7
0.027639,-1.8547,1.1857,0.34585,3.1216,3.0863,-1.3587,-1.4059,-1.9234,2.1141,1.5322,2.2499,0.78051,-1.0607,0.38744,1.4553,0.53617,0.26943,-0.14669,1.1779,-0.13582,0.22354,3
0.0048371,-1.9851,0.91204,0.28493,2.5787,2.5866,-1.0575,-1.0669,-1.4672,2.2647,0.6743,2.3207,-1.6622,-0.20791,0.57386,-0.16396,-1.0225,-1.2809,0.029939,1.213,-0.51801,-0.072166,4
0.039577,-1.7777,0.70571,0.40795,3.9019,3.935,-1.9625,-1.9409,-1.0952,2.2521,0.994,2.2881,-1.6306,0.84059,-0.70236,2.8441,0.91315,-1.1136,-0.16509,1.3918,-0.42844,0.15446,7
0.076893,-2.0948,1.4806,0.39407,3.4309,3.4159,-1.8844,-1.9025,-1.3929,2.4787,1.2295,2.4409,-1.6264,0.8165,-0.7083,2.8497,0.83182,-1.1873,-0.39509,0.99382,-0.32707,0.23372,7
0.61585,-3.1898,2.9271,0.41915,3.4269,3.4453,-2.3672,-2.3606,-1.6143,2.344,1.5225,2.0668,1.0034,0.38951,2.1952,1.8468,0.41084,-2.3462,-0.43986,1.5357,-0.73966,0.20825,6
0.011348,-1.4049,1.4031,0.30372,2.5609,2.5466,-1.3322,-1.3341,-0.8765,2.0458,1.1588,2.0222,0.61657,2.1351,0.45991,0.20976,0.16327,-0.20947,-0.084179,0.97268,-0.35663,0.37797,1
0.1614,-2.8443,1.1389,0.32913,3.2072,3.2481,-1.2962,-1.2784,-1.6058,2.3458,1.5539,2.3359,-1.6723,-0.2319,0.57748,-0.27323,-1.0692,-1.352,-0.34672,1.3148,-0.3939,0.032552,4
0.0044748,-1.5321,1.2357,0.34927,2.9819,3.0059,-1.635,-1.6284,-1.4728,2.227,1.1863,2.2918,-1.6443,0.88628,-0.70877,2.9564,0.99011,-1.0671,-0.22132,1.1664,-0.31938,0.18897,7
0.083019,-1.9099,1.6592,0.39234,3.2928,3.2788,-1.7959,-1.7869,-0.71085,2.6658,2.7179,2.5519,0.85956,0.59114,-0.27258,2.7402,-1.7973,-0.88437,-0.10087,1.2241,-0.38108,0.14364,5
0.0065704,-1.6496,1.1289,0.27191,2.5825,2.6644,-1.0778,-1.0397,-0.7852,2.1639,0.6502,1.9537,0.61821,2.1394,0.44364,0.15547,0.16509,-0.18044,-0.27862,0.92055,-0.32974,0.28255,1
0.03058,-1.742,1.2099,0.21481,2.1847,2.1747,-0.65312,-0.66125,-1.4707,2.0683,0.662,2.1165,1.3091,0.11025,-2.0518,0.29355,0.28976,-2.0671,-0.082212,0.79322,-0.49933,0.33492,2
0.028397,-1.778,1.133,0.34892,3.0731,3.0316,-1.3687,-1.4181,-1.9515,2.0847,1.7203,2.2744,0.7806,-1.0677,0.39905,1.3808,0.55172,0.20965,-0.29485,1.0216,-0.37288,0.15952,3
0.0015657,-2.2585,0.91871,0.22704,2.16,2.1288,-0.78906,-0.78969,-1.0938,2.2483,1.1637,2.2136,-1.6684,-0.22574,0.61571,-0.27307,-1.071,-1.3118,-0.057093,1.1781,-0.35371,0.09846,4
0.0010898,-1.506,1.266,0.39708,3.3353,3.2909,-1.8719,-1.8703,-1.9262,2.3073,1.535,2.2343,1.0007,0.38266,2.2059,1.8068,0.4054,-2.3225,0.17436,1.0911,0.12784,0.236,6
0.047233,-2.0543,1.4073,0.25145,2.3456,2.3294,-0.91625,-0.92156,-1.2577,2.0553,0.6178,2.2495,1.3103,0.11277,-2.0363,0.32087,0.28305,-1.9851,0.047925,1.0924,-0.37289,0.21428,2
