0.00043956,-1.5093,1.2848,0.30634,2.7591,2.7281,-1.3894,-1.4303,-2.1329,2.0972,-0.15255,2.2677,-1.9369,3.53,1.6864,0.2798,0.24866,-0.24724,-1.2767,-0.26969,1.8298,1.3482,1
0.051822,-1.8898,1.4146,0.25557,2.3188,2.3516,-0.95031,-0.97188,-1.5515,2.061,0.655,2.322,-1.4173,1.6169,1.694,-0.8028,0.3253,-1.5351,-1.4659,0.13617,2.2748,1.7159,2
0.081386,-2.0122,1.6653,0.40148,3.4559,3.4191,-1.8884,-1.9147,-1.6011,2.6395,2.0141,2.6793,-2.2833,0.99554,-0.3001,-0.53162,0.96296,-0.84984,-1.3528,-0.086355,1.764,1.4843,5
0.0089918,-1.6356,1.153,0.23081,2.1675,2.1553,-0.74969,-0.75219,-1.3767,2.1567,1.0985,2.1463,-2.5405,2.2536,0.69055,-2.548,1.0983,-1.0577,-1.01,0.19235,1.3983,1.411,5
0.026018,-1.4257,0.90636,0.27164,2.3744,2.3459,-1.3006,-1.3088,-0.2935,2.0763,0.3494,2.1647,-2.8368,2.4671,1.3264,-0.49094,-0.0065368,-0.20747,-1.4128,-0.034416,2.1104,1.0583,1
0.0052968,-1.5235,1.2705,0.30856,2.7366,2.7,-1.3966,-1.4375,-2.3701,2.0585,-0.55026,2.26,-0.92714,3.229,1.6649,1.4074,-0.02714,0.3999,-1.0106,-0.26666,1.6836,1.2242,1
0.00012557,-2.0443,0.88596,0.26518,2.3872,2.4031,-0.95781,-0.96062,-1.48,2.2623,0.5666,2.3439,-2.8959,0.72207,-0.1088,-1.1868,-0.2496,-0.8264,-1.1055,0.56469,1.6662,1.313,4
0.071913,-1.8568,1.5962,0.31093,2.8919,2.9078,-1.3797,-1.3784,-0.7843,2.274,0.5025,2.2283,-0.39808,0.9125,1.4416,0.012914,0.19715,-1.4891,-1.4335,-0.14975,2.0853,1.3769,2
0.012869,-1.6502,1.0134,0.3897,3.0387,3.0234,-1.7406,-1.7375,-1.2458,2.4688,1.1268,2.3994,-3.7072,1.4446,0.65546,0.85725,1.1845,-0.94836,-1.0418,-0.073933,1.5988,1.1212,7
0.0022179,-1.6524,1.0664,0.28836,2.4328,2.4562,-1.1256,-1.1356,-1.7528,2.0722,0.7271,2.2287,-3.7513,1.1716,-0.3684,-1.6103,0.39736,-0.41708,-1.658,0.22886,1.762,1.1657,4
0.0040179,-1.5434,1.2301,0.34649,2.9672,2.9916,-1.6403,-1.6334,-1.4945,2.2206,1.1881,2.2671,-3.3769,1.3818,0.25259,0.67425,1.1961,-1.0267,-1.4113,0.11331,1.7141,1.4018,7
0.027639,-1.8547,1.1857,0.34585,3.1216,3.0863,-1.3587,-1.4059,-1.9234,2.1141,1.5322,2.2499,-0.92143,0.42367,-0.80059,-0.68416,0.62546,-0.10098,-1.7084,-0.032236,2.0449,1.2814,3
0.0048371,-1.9851,0.91204,0.28493,2.5787,2.5866,-1.0575,-1.0669,-1.4672,2.2647,0.6743,2.3207,-3.0265,0.4181,-0.44533,-1.3649,-0.47759,-0.56039,-1.3154,0.46752,1.7003,1.3739,4
0.039577,-1.7777,0.70571,0.40795,3.9019,3.935,-1.9625,-1.9409,-1.0952,2.2521,0.994,2.2881,-4.1826,1.3806,0.5369,1.237,1.371,-1.3327,-1.0945,0.24446,1.6412,1.1754,7
0.076893,-2.0948,1.4806,0.39407,3.4309,3.4159,-1.8844,-1.9025,-1.3929,2.4787,1.2295,2.4409,-3.6696,1.3873,0.2684,0.7989,0.84883,-1.2781,-1.4553,0.04199,1.9292,0.95157,7
0.61585,-3.1898,2.9271,0.41915,3.4269,3.4453,-2.3672,-2.3606,-1.6143,2.344,1.5225,2.0668,-1.3884,3.283,-2.1792,0.54384,0.25163,-2.2433,-1.5061,-0.048522,1.9239,1.4719,6
0.011348,-1.4049,1.4031,0.30372,2.5609,2.5466,-1.3322,-1.3341,-0.8765,2.0458,1.1588,2.0222,-2.7023,2.6983,1.6921,0.33607,-0.010485,-0.076833,-1.39,-0.08746,1.8224,1.5255,1
0.1614,-2.8443,1.1389,0.32913,3.2072,3.2481,-1.2962,-1.2784,-1.6058,2.3458,1.5539,2.3359,-2.5614,0.89364,-1.5935,-1.2329,-0.25137,-0.12754,-1.1075,-0.049338,1.9743,1.4987,4
0.0044748,-1.5321,1.2357,0.34927,2.9819,3.0059,-1.635,-1.6284,-1.4728,2.227,1.1863,2.2918,-3.6251,1.3463,0.32055,1.0089,1.2719,-1.107,-1.5324,0.15854,1.7573,1.3739,7
0.083019,-1.9099,1.6592,0.39234,3.2928,3.2788,-1.7959,-1.7869,-0.71085,2.6658,2.7179,2.5519,-2.2296,2.8472,0.43774,-3.6354,0.86464,-1.0956,-0.49528,-0.47142,1.8678,0.51071,5
0.0065704,-1.6496,1.1289,0.27191,2.5825,2.6644,-1.0778,-1.0397,-0.7852,2.1639,0.6502,1.9537,-1.0391,1.7474,1.8112,0.51431,0.12849,-0.034754,-0.61163,-0.32673,1.2723,1.0756,1
0.03058,-1.742,1.2099,0.21481,2.1847,2.1747,-0.65312,-0.66125,-1.4707,2.0683,0.662,2.1165,-0.55813,0.82026,2.4801,-0.52222,0.27414,-2.1905,-1.3507,0.42648,1.7786,1.4152,2
0.028397,-1.778,1.133,0.34892,3.0731,3.0316,-1.3687,-1.4181,-1.9515,2.0847,1.7203,2.2744,-0.14727,0.75448,-1.0818,-0.23482,0.99393,0.18104,-1.2395,-0.16497,1.8447,1.3218,3
0.0015657,-2.2585,0.91871,0.22704,2.16,2.1288,-0.78906,-0.78969,-1.0938,2.2483,1.1637,2.2136,-3.0349,0.5398,-1.1277,-1.3509,-0.53244,-0.78776,-1.1274,0.29992,1.7442,1.4523,4
0.0010898,-1.506,1.266,0.39708,3.3353,3.2909,-1.8719,-1.8703,-1.9262,2.3073,1.535,2.2343,-1.1301,2.7849,-2.2453,-0.049057,0.3886,-2.2615,-0.68055,-0.1186,1.0777,1.4966,6
0.047233,-2.0543,1.4073,0.25145,2.3456,2.3294,-0.91625,-0.92156,-1.2577,2.0553,0.6178,2.2495,-0.56593,0.81803,2.4811,-0.54475,0.29282,-2.1404,-1.1688,-0.085866,1.9176,1.4319,2
0.0012241,-1.5916,1.2725,0.23981,2.1594,2.1416,-0.89187,-0.89781,-1.7602,2.4793,1.8644,2.405,-2.3381,2.2586,0.28881,-2.708,1.2528,-1.0508,-1.0798,0.030703,1.6879,1.4106,5
0.0046809,-1.3722,1.3098,0.20091,1.8553,1.8822,-0.62813,-0.61031,-1.2726,2.2303,0.651,2.2582,-0.58358,0.81034,2.5005,-0.46999,0.22984,-2.1005,-1.733,0.21862,1.9715,1.2902,2
